data,mm,uf
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-29,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-30,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-12-31,0.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,0.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-01,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,0.0,CE
2015-01-02,0.0,CE
2015-01-02,0.0,CE
2015-01-02,0.0,CE
2015-01-02,0.0,CE
2015-01-02,0.0,CE
2015-01-02,0.0,CE
2015-01-02,0.0,CE
2015-01-02,0.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-02,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,0.0,CE
2015-01-03,0.0,CE
2015-01-03,0.0,CE
2015-01-03,0.0,CE
2015-01-03,0.0,CE
2015-01-03,0.0,CE
2015-01-03,0.0,CE
2015-01-03,0.0,CE
2015-01-03,0.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-03,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,0.0,CE
2015-01-04,0.2,CE
2015-01-04,0.0,CE
2015-01-04,0.0,CE
2015-01-04,0.2,CE
2015-01-04,0.0,CE
2015-01-04,0.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-04,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,0.0,CE
2015-01-05,0.0,CE
2015-01-05,0.2,CE
2015-01-05,0.0,CE
2015-01-05,0.0,CE
2015-01-05,0.2,CE
2015-01-05,0.2,CE
2015-01-05,0.0,CE
2015-01-05,0.2,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-05,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,0.0,CE
2015-01-06,0.2,CE
2015-01-06,0.0,CE
2015-01-06,0.2,CE
2015-01-06,0.0,CE
2015-01-06,0.2,CE
2015-01-06,0.0,CE
2015-01-06,0.2,CE
2015-01-06,0.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-06,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,0.0,CE
2015-01-07,0.2,CE
2015-01-07,0.2,CE
2015-01-07,0.0,CE
2015-01-07,0.2,CE
2015-01-07,0.0,CE
2015-01-07,0.2,CE
2015-01-07,0.0,CE
2015-01-07,0.2,CE
2015-01-07,0.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-07,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,0.0,CE
2015-01-08,0.2,CE
2015-01-08,0.0,CE
2015-01-08,0.0,CE
2015-01-08,0.0,CE
2015-01-08,0.2,CE
2015-01-08,0.0,CE
2015-01-08,0.0,CE
2015-01-08,0.0,CE
2015-01-08,0.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-08,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,0.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-09,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,0.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-10,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,0.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-11,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,0.0,CE
2015-01-12,-9999.0,CE
2015-01-12,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,0.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-13,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,0.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-14,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,0.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-15,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,0.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-16,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,0.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-17,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,0.0,CE
2015-01-18,0.0,CE
2015-01-18,0.0,CE
2015-01-18,0.0,CE
2015-01-18,0.0,CE
2015-01-18,0.0,CE
2015-01-18,0.0,CE
2015-01-18,0.0,CE
2015-01-18,0.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-18,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,0.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-19,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,0.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-20,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,0.0,CE
2015-01-21,0.0,CE
2015-01-21,0.0,CE
2015-01-21,0.0,CE
2015-01-21,0.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-21,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,0.0,CE
2015-01-22,0.0,CE
2015-01-22,0.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-22,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,0.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-23,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,0.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-24,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,0.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-25,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,0.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-26,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,0.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-27,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,0.0,CE
2015-01-28,0.0,CE
2015-01-28,0.0,CE
2015-01-28,0.0,CE
2015-01-28,0.0,CE
2015-01-28,0.0,CE
2015-01-28,0.0,CE
2015-01-28,0.0,CE
2015-01-28,0.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-28,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,0.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-29,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,0.0,CE
2015-01-30,0.0,CE
2015-01-30,0.0,CE
2015-01-30,0.0,CE
2015-01-30,0.0,CE
2015-01-30,0.0,CE
2015-01-30,0.0,CE
2015-01-30,0.0,CE
2015-01-30,0.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-30,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,0.0,CE
2015-01-31,0.0,CE
2015-01-31,0.0,CE
2015-01-31,0.0,CE
2015-01-31,0.0,CE
2015-01-31,0.0,CE
2015-01-31,0.0,CE
2015-01-31,0.0,CE
2015-01-31,0.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-01-31,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-01,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-02,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-03,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-04,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
2015-02-05,-9999.0,CE
